"fecha","nombre_provincia_indec","tipo_vehiculo","cantidad"
"2020-03-01",San Luis,moto,311
"2020-04-01",San Luis,moto,51
"2020-05-01",San Luis,moto,194
"2020-06-01",San Luis,moto,211
"2020-07-01",San Luis,moto,307
"2020-08-01",San Luis,moto,324
"2020-09-01",San Luis,moto,180
"2020-10-01",San Luis,moto,288
"2020-11-01",San Luis,moto,251
"2020-12-01",San Luis,moto,248
"2021-01-01",San Luis,moto,446
"2021-02-01",San Luis,moto,388
"2021-03-01",San Luis,moto,471
"2021-04-01",San Luis,moto,325
"2021-05-01",San Luis,moto,241
"2021-06-01",San Luis,moto,304
"2021-07-01",San Luis,moto,380
"2021-08-01",San Luis,moto,399
"2021-09-01",San Luis,moto,473
"2021-10-01",San Luis,moto,444
"2021-11-01",San Luis,moto,640
"2021-12-01",San Luis,moto,517
"2022-01-01",San Luis,moto,505
"2022-02-01",San Luis,moto,568
"2022-03-01",San Luis,moto,686
"2022-04-01",San Luis,moto,589
"2022-05-01",San Luis,moto,514
"2022-06-01",San Luis,moto,439
"2022-07-01",San Luis,moto,440
"2022-08-01",San Luis,moto,406
"2022-09-01",San Luis,moto,366
"2022-10-01",San Luis,moto,372
"2022-11-01",San Luis,moto,403
"2022-12-01",San Luis,moto,321
"2023-01-01",San Luis,moto,587
"2023-02-01",San Luis,moto,531
"2023-03-01",San Luis,moto,630
"2023-04-01",San Luis,moto,571
"2023-05-01",San Luis,moto,510
"2023-06-01",San Luis,moto,467
"2023-07-01",San Luis,moto,514
"2023-08-01",San Luis,moto,516
"2023-09-01",San Luis,moto,362
"2023-10-01",San Luis,moto,540
"2023-11-01",San Luis,moto,583
"2023-12-01",San Luis,moto,571
"2024-01-01",San Luis,moto,459
"2024-01-01",San Luis,auto,333
"2024-02-01",San Luis,moto,436
"2024-02-01",San Luis,auto,234
"2024-03-01",San Luis,moto,476
"2024-03-01",San Luis,auto,243
"2024-04-01",San Luis,moto,516
"2024-04-01",San Luis,auto,312
"2024-05-01",San Luis,auto,372
"2024-05-01",San Luis,moto,476
"2024-06-01",San Luis,moto,406
"2024-06-01",San Luis,auto,258
"2024-07-01",San Luis,auto,366
"2024-07-01",San Luis,moto,374
"2024-08-01",San Luis,moto,711
"2024-08-01",San Luis,auto,395
"2024-09-01",San Luis,moto,514
"2024-09-01",San Luis,auto,380
"2014-01-01",Santa Cruz,auto,1439
"2014-02-01",Santa Cruz,auto,866
"2014-03-01",Santa Cruz,auto,712
"2014-04-01",Santa Cruz,auto,850
"2014-05-01",Santa Cruz,auto,886
"2014-06-01",Santa Cruz,auto,798
"2014-07-01",Santa Cruz,auto,934
"2014-08-01",Santa Cruz,auto,901
"2014-09-01",Santa Cruz,auto,1007
"2014-10-01",Santa Cruz,auto,958
"2014-11-01",Santa Cruz,auto,712
"2014-12-01",Santa Cruz,auto,584
"2015-01-01",Santa Cruz,auto,1123
"2015-02-01",Santa Cruz,auto,641
"2015-03-01",Santa Cruz,auto,898
"2015-04-01",Santa Cruz,auto,877
"2015-05-01",Santa Cruz,auto,843
"2015-06-01",Santa Cruz,auto,829
"2015-07-01",Santa Cruz,auto,1009
"2015-08-01",Santa Cruz,auto,974
"2015-09-01",Santa Cruz,auto,1131
"2015-10-01",Santa Cruz,auto,943
"2015-11-01",Santa Cruz,auto,830
"2015-12-01",Santa Cruz,auto,620
"2016-01-01",Santa Cruz,auto,844
"2016-02-01",Santa Cruz,auto,620
"2016-03-01",Santa Cruz,auto,765
"2016-04-01",Santa Cruz,auto,815
"2016-05-01",Santa Cruz,auto,845
"2016-06-01",Santa Cruz,auto,681
"2016-07-01",Santa Cruz,auto,770
"2016-08-01",Santa Cruz,auto,913
"2016-09-01",Santa Cruz,auto,973
"2016-10-01",Santa Cruz,auto,791
"2016-11-01",Santa Cruz,auto,810
"2016-12-01",Santa Cruz,auto,523
"2017-01-01",Santa Cruz,auto,1082
"2017-02-01",Santa Cruz,auto,719
"2017-03-01",Santa Cruz,auto,954
"2017-04-01",Santa Cruz,auto,747
"2017-05-01",Santa Cruz,auto,899
"2017-06-01",Santa Cruz,auto,811
"2017-07-01",Santa Cruz,auto,861
"2017-08-01",Santa Cruz,auto,963
"2017-09-01",Santa Cruz,auto,921
"2017-10-01",Santa Cruz,auto,803
"2017-11-01",Santa Cruz,auto,836
"2017-12-01",Santa Cruz,auto,501
"2018-01-01",Santa Cruz,auto,1158
"2018-02-01",Santa Cruz,auto,653
"2018-03-01",Santa Cruz,auto,823
"2018-04-01",Santa Cruz,auto,829
"2018-05-01",Santa Cruz,auto,822
"2018-06-01",Santa Cruz,auto,676
"2018-07-01",Santa Cruz,auto,675
"2018-08-01",Santa Cruz,auto,662
"2018-09-01",Santa Cruz,auto,555
"2018-10-01",Santa Cruz,auto,559
"2018-11-01",Santa Cruz,auto,432
"2018-12-01",Santa Cruz,auto,277
"2019-01-01",Santa Cruz,auto,570
"2019-02-01",Santa Cruz,auto,472
"2019-03-01",Santa Cruz,auto,419
"2019-04-01",Santa Cruz,auto,374
"2019-05-01",Santa Cruz,auto,369
"2019-06-01",Santa Cruz,auto,369
"2019-07-01",Santa Cruz,auto,509
"2019-08-01",Santa Cruz,auto,479
"2019-09-01",Santa Cruz,auto,390
"2019-10-01",Santa Cruz,auto,359
"2019-11-01",Santa Cruz,auto,301
"2019-12-01",Santa Cruz,auto,232
"2020-01-01",Santa Cruz,auto,423
"2020-02-01",Santa Cruz,auto,292
"2020-03-01",Santa Cruz,auto,179
"2020-04-01",Santa Cruz,auto,54
"2020-05-01",Santa Cruz,auto,203
"2020-06-01",Santa Cruz,auto,320
"2020-07-01",Santa Cruz,auto,285
"2020-08-01",Santa Cruz,auto,243
"2020-09-01",Santa Cruz,auto,301
"2020-10-01",Santa Cruz,auto,274
"2020-11-01",Santa Cruz,auto,296
"2020-12-01",Santa Cruz,auto,182
"2021-01-01",Santa Cruz,auto,376
"2021-02-01",Santa Cruz,auto,256
"2021-03-01",Santa Cruz,auto,315
"2021-04-01",Santa Cruz,auto,227
"2021-05-01",Santa Cruz,auto,213
"2021-06-01",Santa Cruz,auto,353
"2021-07-01",Santa Cruz,auto,280
"2021-08-01",Santa Cruz,auto,233
"2021-09-01",Santa Cruz,auto,231
"2021-10-01",Santa Cruz,auto,231
"2021-11-01",Santa Cruz,auto,265
"2021-12-01",Santa Cruz,auto,184
"2022-01-01",Santa Cruz,auto,398
"2022-02-01",Santa Cruz,auto,260
"2022-03-01",Santa Cruz,auto,308
"2022-04-01",Santa Cruz,auto,285
"2022-05-01",Santa Cruz,auto,364
"2022-06-01",Santa Cruz,auto,326
"2022-07-01",Santa Cruz,auto,348
"2022-08-01",Santa Cruz,auto,358
"2022-09-01",Santa Cruz,auto,330
"2022-10-01",Santa Cruz,auto,308
"2022-11-01",Santa Cruz,auto,332
"2022-12-01",Santa Cruz,auto,227
"2023-01-01",Santa Cruz,auto,458
"2023-02-01",Santa Cruz,auto,305
"2023-03-01",Santa Cruz,auto,389
"2023-04-01",Santa Cruz,auto,341
"2023-05-01",Santa Cruz,auto,377
"2023-06-01",Santa Cruz,auto,362
"2023-07-01",Santa Cruz,auto,399
"2023-08-01",Santa Cruz,auto,361
"2023-09-01",Santa Cruz,auto,336
"2023-10-01",Santa Cruz,auto,367
"2023-11-01",Santa Cruz,auto,347
"2023-12-01",Santa Cruz,auto,219
"2014-01-01",Santa Cruz,moto,189
"2014-02-01",Santa Cruz,moto,145
"2014-03-01",Santa Cruz,moto,97
"2014-04-01",Santa Cruz,moto,114
"2014-05-01",Santa Cruz,moto,98
"2014-06-01",Santa Cruz,moto,85
"2014-07-01",Santa Cruz,moto,101
"2014-08-01",Santa Cruz,moto,89
"2014-09-01",Santa Cruz,moto,109
"2014-10-01",Santa Cruz,moto,127
"2014-11-01",Santa Cruz,moto,123
"2014-12-01",Santa Cruz,moto,136
"2015-01-01",Santa Cruz,moto,113
"2015-02-01",Santa Cruz,moto,125
"2015-03-01",Santa Cruz,moto,131
"2015-04-01",Santa Cruz,moto,125
"2015-05-01",Santa Cruz,moto,92
"2015-06-01",Santa Cruz,moto,74
"2015-07-01",Santa Cruz,moto,88
"2015-08-01",Santa Cruz,moto,70
"2015-09-01",Santa Cruz,moto,109
"2015-10-01",Santa Cruz,moto,138
"2015-11-01",Santa Cruz,moto,174
"2015-12-01",Santa Cruz,moto,165
"2016-01-01",Santa Cruz,moto,165
"2016-02-01",Santa Cruz,moto,109
"2016-03-01",Santa Cruz,moto,112
"2016-04-01",Santa Cruz,moto,101
"2016-05-01",Santa Cruz,moto,72
"2016-06-01",Santa Cruz,moto,79
"2016-07-01",Santa Cruz,moto,79
"2016-08-01",Santa Cruz,moto,82
"2016-09-01",Santa Cruz,moto,119
"2016-10-01",Santa Cruz,moto,142
"2016-11-01",Santa Cruz,moto,141
"2016-12-01",Santa Cruz,moto,153
"2017-01-01",Santa Cruz,moto,128
"2017-02-01",Santa Cruz,moto,125
"2017-03-01",Santa Cruz,moto,174
"2017-04-01",Santa Cruz,moto,82
"2017-05-01",Santa Cruz,moto,102
"2017-06-01",Santa Cruz,moto,72
"2017-07-01",Santa Cruz,moto,79
"2017-08-01",Santa Cruz,moto,77
"2017-09-01",Santa Cruz,moto,106
"2017-10-01",Santa Cruz,moto,144
"2017-11-01",Santa Cruz,moto,110
"2017-12-01",Santa Cruz,moto,88
"2018-01-01",Santa Cruz,moto,130
"2018-02-01",Santa Cruz,moto,91
"2018-03-01",Santa Cruz,moto,113
"2018-04-01",Santa Cruz,moto,73
"2018-05-01",Santa Cruz,moto,77
"2018-06-01",Santa Cruz,moto,42
"2018-07-01",Santa Cruz,moto,49
"2018-08-01",Santa Cruz,moto,61
"2018-09-01",Santa Cruz,moto,47
"2018-10-01",Santa Cruz,moto,67
"2018-11-01",Santa Cruz,moto,69
"2018-12-01",Santa Cruz,moto,45
"2019-01-01",Santa Cruz,moto,87
"2019-02-01",Santa Cruz,moto,58
"2019-03-01",Santa Cruz,moto,67
"2019-04-01",Santa Cruz,moto,51
"2019-05-01",Santa Cruz,moto,29
"2019-06-01",Santa Cruz,moto,22
"2019-07-01",Santa Cruz,moto,35
"2019-08-01",Santa Cruz,moto,42
"2019-09-01",Santa Cruz,moto,28
"2019-10-01",Santa Cruz,moto,34
"2019-11-01",Santa Cruz,moto,34
"2019-12-01",Santa Cruz,moto,40
"2020-01-01",Santa Cruz,moto,35
"2020-02-01",Santa Cruz,moto,34
"2020-03-01",Santa Cruz,moto,29
"2020-04-01",Santa Cruz,moto,5
"2020-05-01",Santa Cruz,moto,23
"2020-06-01",Santa Cruz,moto,33
"2020-07-01",Santa Cruz,moto,30
"2020-08-01",Santa Cruz,moto,31
"2020-09-01",Santa Cruz,moto,37
"2020-10-01",Santa Cruz,moto,38
"2020-11-01",Santa Cruz,moto,22
"2020-12-01",Santa Cruz,moto,54
"2021-01-01",Santa Cruz,moto,40
"2021-02-01",Santa Cruz,moto,24
"2021-03-01",Santa Cruz,moto,68
"2021-04-01",Santa Cruz,moto,31
"2021-05-01",Santa Cruz,moto,48
"2021-06-01",Santa Cruz,moto,30
"2021-07-01",Santa Cruz,moto,45
"2021-08-01",Santa Cruz,moto,67
"2021-09-01",Santa Cruz,moto,83
"2021-10-01",Santa Cruz,moto,71
"2021-11-01",Santa Cruz,moto,80
"2021-12-01",Santa Cruz,moto,81
"2022-01-01",Santa Cruz,moto,71
"2022-02-01",Santa Cruz,moto,79
"2022-03-01",Santa Cruz,moto,129
"2022-04-01",Santa Cruz,moto,100
"2022-05-01",Santa Cruz,moto,93
"2022-06-01",Santa Cruz,moto,72
"2022-07-01",Santa Cruz,moto,74
"2022-08-01",Santa Cruz,moto,74
"2022-09-01",Santa Cruz,moto,85
"2022-10-01",Santa Cruz,moto,87
"2022-11-01",Santa Cruz,moto,68
"2022-12-01",Santa Cruz,moto,78
"2023-01-01",Santa Cruz,moto,102
"2023-02-01",Santa Cruz,moto,76
"2023-03-01",Santa Cruz,moto,130
"2023-04-01",Santa Cruz,moto,140
"2023-05-01",Santa Cruz,moto,141
"2023-06-01",Santa Cruz,moto,105
"2023-07-01",Santa Cruz,moto,94
"2023-08-01",Santa Cruz,moto,143
"2023-09-01",Santa Cruz,moto,96
"2023-10-01",Santa Cruz,moto,134
"2023-11-01",Santa Cruz,moto,145
"2023-12-01",Santa Cruz,moto,117
"2024-01-01",Santa Cruz,moto,131
"2024-01-01",Santa Cruz,auto,362
"2024-02-01",Santa Cruz,moto,101
"2024-02-01",Santa Cruz,auto,186
"2024-03-01",Santa Cruz,moto,94
"2024-03-01",Santa Cruz,auto,252
"2024-04-01",Santa Cruz,moto,118
"2024-04-01",Santa Cruz,auto,356
"2024-05-01",Santa Cruz,auto,337
"2024-05-01",Santa Cruz,moto,101
"2024-06-01",Santa Cruz,moto,85
"2024-06-01",Santa Cruz,auto,319
"2024-07-01",Santa Cruz,auto,403
"2024-07-01",Santa Cruz,moto,146
"2024-08-01",Santa Cruz,moto,154
"2024-08-01",Santa Cruz,auto,442
"2024-09-01",Santa Cruz,moto,160
"2024-09-01",Santa Cruz,auto,519
"2014-01-01",Santa Fe,auto,9712
"2014-02-01",Santa Fe,auto,4677
"2014-03-01",Santa Fe,auto,3910
"2014-04-01",Santa Fe,auto,4222
"2014-05-01",Santa Fe,auto,4587
"2014-06-01",Santa Fe,auto,4429
"2014-07-01",Santa Fe,auto,5085
"2014-08-01",Santa Fe,auto,5057
"2014-09-01",Santa Fe,auto,5173
"2014-10-01",Santa Fe,auto,4627
"2014-11-01",Santa Fe,auto,3307
"2014-12-01",Santa Fe,auto,2343
"2015-01-01",Santa Fe,auto,5763
"2015-02-01",Santa Fe,auto,3699
"2015-03-01",Santa Fe,auto,4176
"2015-04-01",Santa Fe,auto,4248
"2015-05-01",Santa Fe,auto,3971
"2015-06-01",Santa Fe,auto,4856
"2015-07-01",Santa Fe,auto,5073
"2015-08-01",Santa Fe,auto,4910
"2015-09-01",Santa Fe,auto,5460
"2015-10-01",Santa Fe,auto,4787
"2015-11-01",Santa Fe,auto,4128
"2015-12-01",Santa Fe,auto,2489
"2016-01-01",Santa Fe,auto,4808
"2016-02-01",Santa Fe,auto,3917
"2016-03-01",Santa Fe,auto,4418
"2016-04-01",Santa Fe,auto,4868
"2016-05-01",Santa Fe,auto,4797
"2016-06-01",Santa Fe,auto,4593
"2016-07-01",Santa Fe,auto,4928
"2016-08-01",Santa Fe,auto,6106
"2016-09-01",Santa Fe,auto,5925
"2016-10-01",Santa Fe,auto,5049
"2016-11-01",Santa Fe,auto,4694
"2016-12-01",Santa Fe,auto,3033
"2017-01-01",Santa Fe,auto,8067
"2017-02-01",Santa Fe,auto,4917
"2017-03-01",Santa Fe,auto,6394
"2017-04-01",Santa Fe,auto,5494
"2017-05-01",Santa Fe,auto,6164
"2017-06-01",Santa Fe,auto,6584
"2017-07-01",Santa Fe,auto,6611
"2017-08-01",Santa Fe,auto,7376
"2017-09-01",Santa Fe,auto,6583
"2017-10-01",Santa Fe,auto,6301
"2017-11-01",Santa Fe,auto,5783
"2017-12-01",Santa Fe,auto,3925
"2018-01-01",Santa Fe,auto,10149
"2018-02-01",Santa Fe,auto,5813
"2018-03-01",Santa Fe,auto,7204
"2018-04-01",Santa Fe,auto,6256
"2018-05-01",Santa Fe,auto,6879
"2018-06-01",Santa Fe,auto,5261
"2018-07-01",Santa Fe,auto,5353
"2018-08-01",Santa Fe,auto,5202
"2018-09-01",Santa Fe,auto,4150
"2018-10-01",Santa Fe,auto,3714
"2018-11-01",Santa Fe,auto,2983
"2018-12-01",Santa Fe,auto,1885
"2019-01-01",Santa Fe,auto,5172
"2019-02-01",Santa Fe,auto,3278
"2019-03-01",Santa Fe,auto,3224
"2019-04-01",Santa Fe,auto,3193
"2019-05-01",Santa Fe,auto,3327
"2019-06-01",Santa Fe,auto,3302
"2019-07-01",Santa Fe,auto,4337
"2019-08-01",Santa Fe,auto,4299
"2019-09-01",Santa Fe,auto,3364
"2019-10-01",Santa Fe,auto,2975
"2019-11-01",Santa Fe,auto,2311
"2019-12-01",Santa Fe,auto,1898
"2020-01-01",Santa Fe,auto,4135
"2020-02-01",Santa Fe,auto,2503
"2020-03-01",Santa Fe,auto,1633
"2020-04-01",Santa Fe,auto,381
"2020-05-01",Santa Fe,auto,2307
"2020-06-01",Santa Fe,auto,4136
"2020-07-01",Santa Fe,auto,3526
"2020-08-01",Santa Fe,auto,3325
"2020-09-01",Santa Fe,auto,3380
"2020-10-01",Santa Fe,auto,3870
"2020-11-01",Santa Fe,auto,3512
"2020-12-01",Santa Fe,auto,1918
"2021-01-01",Santa Fe,auto,4830
"2021-02-01",Santa Fe,auto,2938
"2021-03-01",Santa Fe,auto,3399
"2021-04-01",Santa Fe,auto,3094
"2021-05-01",Santa Fe,auto,2212
"2021-06-01",Santa Fe,auto,3791
"2021-07-01",Santa Fe,auto,3312
"2021-08-01",Santa Fe,auto,3124
"2021-09-01",Santa Fe,auto,3070
"2021-10-01",Santa Fe,auto,2798
"2021-11-01",Santa Fe,auto,2833
"2021-12-01",Santa Fe,auto,1707
"2022-01-01",Santa Fe,auto,4399
"2022-02-01",Santa Fe,auto,2848
"2022-03-01",Santa Fe,auto,3443
"2022-04-01",Santa Fe,auto,2990
"2022-05-01",Santa Fe,auto,3615
"2022-06-01",Santa Fe,auto,3788
"2022-07-01",Santa Fe,auto,3889
"2022-08-01",Santa Fe,auto,3582
"2022-09-01",Santa Fe,auto,3351
"2022-10-01",Santa Fe,auto,3315
"2022-11-01",Santa Fe,auto,3208
"2022-12-01",Santa Fe,auto,1793
"2023-01-01",Santa Fe,auto,4615
"2023-02-01",Santa Fe,auto,2678
"2023-03-01",Santa Fe,auto,3486
"2023-04-01",Santa Fe,auto,2928
"2023-05-01",Santa Fe,auto,3696
"2023-06-01",Santa Fe,auto,3514
"2023-07-01",Santa Fe,auto,3959
"2023-08-01",Santa Fe,auto,3371
"2023-09-01",Santa Fe,auto,2802
"2023-10-01",Santa Fe,auto,3529
"2023-11-01",Santa Fe,auto,2958
"2023-12-01",Santa Fe,auto,1326
"2014-01-01",Santa Fe,moto,7169
"2014-02-01",Santa Fe,moto,3950
"2014-03-01",Santa Fe,moto,3031
"2014-04-01",Santa Fe,moto,3138
"2014-05-01",Santa Fe,moto,3296
"2014-06-01",Santa Fe,moto,2960
"2014-07-01",Santa Fe,moto,3801
"2014-08-01",Santa Fe,moto,4006
"2014-09-01",Santa Fe,moto,4513
"2014-10-01",Santa Fe,moto,4154
"2014-11-01",Santa Fe,moto,3122
"2014-12-01",Santa Fe,moto,2993
"2015-01-01",Santa Fe,moto,4142
"2015-02-01",Santa Fe,moto,3464
"2015-03-01",Santa Fe,moto,4036
"2015-04-01",Santa Fe,moto,3985
"2015-05-01",Santa Fe,moto,3290
"2015-06-01",Santa Fe,moto,3817
"2015-07-01",Santa Fe,moto,3876
"2015-08-01",Santa Fe,moto,3522
"2015-09-01",Santa Fe,moto,4164
"2015-10-01",Santa Fe,moto,4124
"2015-11-01",Santa Fe,moto,3785
"2015-12-01",Santa Fe,moto,3129
"2016-01-01",Santa Fe,moto,3726
"2016-02-01",Santa Fe,moto,3231
"2016-03-01",Santa Fe,moto,3664
"2016-04-01",Santa Fe,moto,3001
"2016-05-01",Santa Fe,moto,3109
"2016-06-01",Santa Fe,moto,2666
"2016-07-01",Santa Fe,moto,3094
"2016-08-01",Santa Fe,moto,3935
"2016-09-01",Santa Fe,moto,4273
"2016-10-01",Santa Fe,moto,4056
"2016-11-01",Santa Fe,moto,4183
"2016-12-01",Santa Fe,moto,4450
"2017-01-01",Santa Fe,moto,6402
"2017-02-01",Santa Fe,moto,4504
"2017-03-01",Santa Fe,moto,5862
"2017-04-01",Santa Fe,moto,4520
"2017-05-01",Santa Fe,moto,4778
"2017-06-01",Santa Fe,moto,4440
"2017-07-01",Santa Fe,moto,5276
"2017-08-01",Santa Fe,moto,5708
"2017-09-01",Santa Fe,moto,5959
"2017-10-01",Santa Fe,moto,6535
"2017-11-01",Santa Fe,moto,6183
"2017-12-01",Santa Fe,moto,5521
"2018-01-01",Santa Fe,moto,7955
"2018-02-01",Santa Fe,moto,5901
"2018-03-01",Santa Fe,moto,7081
"2018-04-01",Santa Fe,moto,6130
"2018-05-01",Santa Fe,moto,5393
"2018-06-01",Santa Fe,moto,3480
"2018-07-01",Santa Fe,moto,3952
"2018-08-01",Santa Fe,moto,4015
"2018-09-01",Santa Fe,moto,3623
"2018-10-01",Santa Fe,moto,3766
"2018-11-01",Santa Fe,moto,2988
"2018-12-01",Santa Fe,moto,2616
"2019-01-01",Santa Fe,moto,4851
"2019-02-01",Santa Fe,moto,3870
"2019-03-01",Santa Fe,moto,3495
"2019-04-01",Santa Fe,moto,3168
"2019-05-01",Santa Fe,moto,2858
"2019-06-01",Santa Fe,moto,2367
"2019-07-01",Santa Fe,moto,3715
"2019-08-01",Santa Fe,moto,3110
"2019-09-01",Santa Fe,moto,2326
"2019-10-01",Santa Fe,moto,2888
"2019-11-01",Santa Fe,moto,2036
"2019-12-01",Santa Fe,moto,1982
"2020-01-01",Santa Fe,moto,3249
"2020-02-01",Santa Fe,moto,2604
"2020-03-01",Santa Fe,moto,2416
"2020-04-01",Santa Fe,moto,514
"2020-05-01",Santa Fe,moto,2208
"2020-06-01",Santa Fe,moto,2952
"2020-07-01",Santa Fe,moto,3257
"2020-08-01",Santa Fe,moto,3321
"2020-09-01",Santa Fe,moto,3503
"2020-10-01",Santa Fe,moto,3601
"2020-11-01",Santa Fe,moto,2884
"2020-12-01",Santa Fe,moto,2582
"2021-01-01",Santa Fe,moto,3535
"2021-02-01",Santa Fe,moto,3038
"2021-03-01",Santa Fe,moto,4177
"2021-04-01",Santa Fe,moto,3834
"2021-05-01",Santa Fe,moto,2715
"2021-06-01",Santa Fe,moto,3971
"2021-07-01",Santa Fe,moto,4069
"2021-08-01",Santa Fe,moto,4468
"2021-09-01",Santa Fe,moto,4946
"2021-10-01",Santa Fe,moto,4474
"2021-11-01",Santa Fe,moto,4530
"2021-12-01",Santa Fe,moto,3874
"2022-01-01",Santa Fe,moto,4538
"2022-02-01",Santa Fe,moto,4430
"2022-03-01",Santa Fe,moto,5044
"2022-04-01",Santa Fe,moto,4634
"2022-05-01",Santa Fe,moto,4841
"2022-06-01",Santa Fe,moto,4248
"2022-07-01",Santa Fe,moto,4385
"2022-08-01",Santa Fe,moto,3972
"2022-09-01",Santa Fe,moto,3802
"2022-10-01",Santa Fe,moto,3539
"2022-11-01",Santa Fe,moto,3703
"2022-12-01",Santa Fe,moto,3154
"2023-01-01",Santa Fe,moto,4801
"2023-02-01",Santa Fe,moto,3998
"2023-03-01",Santa Fe,moto,4956
"2023-04-01",Santa Fe,moto,4137
"2023-05-01",Santa Fe,moto,4284
"2023-06-01",Santa Fe,moto,3290
"2023-07-01",Santa Fe,moto,3675
"2023-08-01",Santa Fe,moto,4554
"2023-09-01",Santa Fe,moto,3650
"2023-10-01",Santa Fe,moto,4802
"2023-11-01",Santa Fe,moto,4327
"2023-12-01",Santa Fe,moto,3636
"2024-01-01",Santa Fe,moto,3889
"2024-01-01",Santa Fe,auto,2517
"2024-02-01",Santa Fe,moto,3272
"2024-02-01",Santa Fe,auto,2175
"2024-03-01",Santa Fe,moto,3177
"2024-03-01",Santa Fe,auto,2217
"2024-04-01",Santa Fe,auto,2654
"2024-04-01",Santa Fe,moto,3850
"2024-05-01",Santa Fe,auto,3179
"2024-05-01",Santa Fe,moto,4139
"2024-06-01",Santa Fe,moto,3667
"2024-06-01",Santa Fe,auto,3142
"2024-07-01",Santa Fe,auto,4460
"2024-07-01",Santa Fe,moto,4252
"2024-08-01",Santa Fe,auto,3733
"2024-08-01",Santa Fe,moto,6245
"2024-09-01",Santa Fe,moto,4392
"2024-09-01",Santa Fe,auto,4100
"2014-01-01",Santiago Del Estero,auto,1386
"2014-02-01",Santiago Del Estero,auto,706
"2014-03-01",Santiago Del Estero,auto,528
"2014-04-01",Santiago Del Estero,auto,721
"2014-05-01",Santiago Del Estero,auto,587
"2014-06-01",Santiago Del Estero,auto,604
"2014-07-01",Santiago Del Estero,auto,700
"2014-08-01",Santiago Del Estero,auto,695
"2014-09-01",Santiago Del Estero,auto,676
"2014-10-01",Santiago Del Estero,auto,597
"2014-11-01",Santiago Del Estero,auto,437
"2014-12-01",Santiago Del Estero,auto,255
"2015-01-01",Santiago Del Estero,auto,911
"2015-02-01",Santiago Del Estero,auto,473
"2015-03-01",Santiago Del Estero,auto,576
"2015-04-01",Santiago Del Estero,auto,625
"2015-05-01",Santiago Del Estero,auto,563
"2015-06-01",Santiago Del Estero,auto,689
"2015-07-01",Santiago Del Estero,auto,737
"2015-08-01",Santiago Del Estero,auto,723
"2015-09-01",Santiago Del Estero,auto,859
"2015-10-01",Santiago Del Estero,auto,683
"2015-11-01",Santiago Del Estero,auto,556
"2015-12-01",Santiago Del Estero,auto,338
"2016-01-01",Santiago Del Estero,auto,830
"2016-02-01",Santiago Del Estero,auto,604
"2016-03-01",Santiago Del Estero,auto,735
"2016-04-01",Santiago Del Estero,auto,812
"2016-05-01",Santiago Del Estero,auto,797
"2016-06-01",Santiago Del Estero,auto,674
"2016-07-01",Santiago Del Estero,auto,766
"2016-08-01",Santiago Del Estero,auto,869
"2016-09-01",Santiago Del Estero,auto,907
"2016-10-01",Santiago Del Estero,auto,745
"2016-11-01",Santiago Del Estero,auto,648
"2016-12-01",Santiago Del Estero,auto,386
"2017-01-01",Santiago Del Estero,auto,1256
"2017-02-01",Santiago Del Estero,auto,769
"2017-03-01",Santiago Del Estero,auto,1056
"2017-04-01",Santiago Del Estero,auto,719
"2017-05-01",Santiago Del Estero,auto,1023
"2017-06-01",Santiago Del Estero,auto,1043
"2017-07-01",Santiago Del Estero,auto,1083
"2017-08-01",Santiago Del Estero,auto,1147
"2017-09-01",Santiago Del Estero,auto,1093
"2017-10-01",Santiago Del Estero,auto,1036
"2017-11-01",Santiago Del Estero,auto,948
"2017-12-01",Santiago Del Estero,auto,544
"2018-01-01",Santiago Del Estero,auto,1697
"2018-02-01",Santiago Del Estero,auto,919
"2018-03-01",Santiago Del Estero,auto,1120
"2018-04-01",Santiago Del Estero,auto,1044
"2018-05-01",Santiago Del Estero,auto,1191
"2018-06-01",Santiago Del Estero,auto,886
"2018-07-01",Santiago Del Estero,auto,882
"2018-08-01",Santiago Del Estero,auto,932
"2018-09-01",Santiago Del Estero,auto,668
"2018-10-01",Santiago Del Estero,auto,672
"2018-11-01",Santiago Del Estero,auto,511
"2018-12-01",Santiago Del Estero,auto,331
"2019-01-01",Santiago Del Estero,auto,835
"2019-02-01",Santiago Del Estero,auto,433
"2019-03-01",Santiago Del Estero,auto,438
"2019-04-01",Santiago Del Estero,auto,373
"2019-05-01",Santiago Del Estero,auto,459
"2019-06-01",Santiago Del Estero,auto,438
"2019-07-01",Santiago Del Estero,auto,581
"2019-08-01",Santiago Del Estero,auto,474
"2019-09-01",Santiago Del Estero,auto,403
"2019-10-01",Santiago Del Estero,auto,376
"2019-11-01",Santiago Del Estero,auto,252
"2019-12-01",Santiago Del Estero,auto,180
"2020-01-01",Santiago Del Estero,auto,566
"2020-02-01",Santiago Del Estero,auto,266
"2020-03-01",Santiago Del Estero,auto,184
"2020-04-01",Santiago Del Estero,auto,26
"2020-05-01",Santiago Del Estero,auto,215
"2020-06-01",Santiago Del Estero,auto,412
"2020-07-01",Santiago Del Estero,auto,410
"2020-08-01",Santiago Del Estero,auto,326
"2020-09-01",Santiago Del Estero,auto,358
"2020-10-01",Santiago Del Estero,auto,351
"2020-11-01",Santiago Del Estero,auto,346
"2020-12-01",Santiago Del Estero,auto,228
"2021-01-01",Santiago Del Estero,auto,524
